unique_id,ds,value
price,2020-07-26,164.26707004124626
price,2020-08-09,167.96315534331754
price,2020-09-20,159.07463978644134
price,2020-10-11,155.2273796899941
price,2020-10-25,180.84755818822188
price,2020-11-22,183.0149718913404
price,2020-12-20,173.41270115236335
price,2020-12-27,187.5356114452589
price,2021-01-17,210.13403661760867
price,2021-01-31,222.19605019219276
price,2021-02-07,213.28964095699746
price,2021-02-21,193.79403504077092
price,2021-03-07,190.35360815123636
price,2021-03-21,188.15382519999022
price,2021-03-28,177.9408324026421
price,2021-04-04,199.33232028628296
price,2021-04-11,223.07819514147735
price,2021-04-18,200.79258737080946
price,2021-04-25,187.0878270650286
price,2021-05-02,163.9618426587025
price,2021-05-16,165.8754853141295
price,2021-05-30,167.40639541107194
price,2021-06-06,149.10204784416266
price,2021-06-13,153.13365034254272
price,2021-06-20,156.22614990132166
price,2021-06-27,178.1614619407672
price,2021-07-04,178.2046148568406
price,2021-08-01,173.46268607188472
price,2021-09-05,185.23716040587857
price,2021-10-03,200.3797402061421
price,2021-10-10,181.6137803853298
price,2021-10-24,195.65264802480252
price,2021-10-31,188.30512796808964
price,2021-11-07,201.44808387118218
price,2021-11-14,215.00447058242952
price,2021-11-28,216.7035768154295
price,2021-12-12,184.09485608656377
price,2021-12-19,183.04580139781976
price,2021-12-26,163.86858249488535
price,2022-01-16,168.11886635399395
price,2022-01-23,189.03309449281133
price,2022-01-30,184.38147534343423
price,2022-02-06,161.12917927173834
price,2022-02-13,162.07934345017964
price,2022-02-20,165.91397486600633
price,2022-02-27,173.3191800563534
price,2022-03-06,166.3967189227734
price,2022-03-13,158.3923750250791
price,2022-03-27,165.59203343480905
price,2022-04-03,156.2642933301328
price,2022-04-10,155.81488920630844
price,2022-04-17,159.09941138406282
price,2022-05-08,157.6044179892148
price,2022-05-15,193.1495345230788
price,2022-05-22,214.62162768211232
price,2022-05-29,201.40930211435784
price,2022-06-12,194.41143056709925
price,2022-06-19,175.83114442547992
price,2022-06-26,195.0695405637426
price,2022-07-03,192.13800717342133
price,2022-07-10,189.7927804621894
price,2022-07-17,181.88289103150098
price,2022-07-24,154.6403128116524
price,2022-08-07,138.17625024277154
price,2022-09-04,140.29000019489
price,2022-09-11,136.0700001548375
price,2022-09-18,132.31630012310535
price,2022-10-02,136.5450400991734
price,2022-10-09,163.46686541618186
price,2022-10-16,179.64938122352214
price,2022-10-23,240.43711212674683
price,2022-10-30,243.23675030764497
price,2022-12-11,229.36940024537546
price,2022-12-18,235.59552019656638
price,2022-12-25,259.7091597478208
price,2023-01-08,266.0196354907369
price,2023-01-15,256.2914910010724
price,2023-01-22,255.54719280084487
price,2023-01-29,251.37080979617298
price,2023-02-05,290.38664783737534
price,2023-02-12,290.14898493656483
price,2023-02-19,301.6318546160008
price,2023-02-26,295.58962654990887
price,2023-03-05,293.7317012399186
price,2023-03-12,288.2778609919149
price,2023-03-19,238.43290672971642
price,2023-03-26,238.43290672971642
price,2023-04-02,238.43290672971642
price,2023-04-16,238.43290672971642
price,2023-04-23,238.43290672971642
price,2023-05-07,238.43290672971642
price,2023-05-21,286.3692839771033
price,2023-05-28,270.13742718167265
price,2023-06-04,226.05365603103073
price,2023-06-11,241.28492482483054
price,2023-06-18,268.52028906622223
price,2023-06-25,238.43290672971642
price,2023-07-02,238.43290672971642
price,2023-07-09,238.43290672971642
price,2023-07-23,238.43290672971642
price,2023-08-06,238.43290672971642
price,2023-09-03,238.43290672971642
price,2023-09-10,281.19804919749026
price,2023-10-01,280.63043935799215
price,2023-10-22,238.43290672971642
price,2023-10-29,238.43290672971642
price,2023-11-12,238.43290672971642
price,2023-11-19,238.43290672971642
price,2023-11-26,238.43290672971642
price,2023-12-03,238.43290672971642
price,2023-12-17,238.43290672971642
price,2023-12-24,238.43290672971642
price,2024-01-07,238.43290672971642
price,2024-01-14,238.43290672971642
price,2024-01-21,238.43290672971642
price,2024-02-04,238.43290672971642
price,2024-02-11,238.43290672971642
price,2024-02-18,238.43290672971642
price,2024-03-10,238.43290672971642
price,2024-03-31,238.43290672971642
price,2024-04-07,238.43290672971642
price,2024-04-14,238.43290672971642
price,2024-05-12,238.43290672971642
price,2024-05-19,238.43290672971642
Google_imm,2019-05-26,8.0
Google_imm,2019-06-09,10.0
Google_imm,2019-06-16,10.0
Google_imm,2019-06-23,10.0
Google_imm,2019-06-30,9.0
Google_imm,2019-07-07,10.0
Google_imm,2019-07-14,9.0
Google_imm,2019-07-21,9.0
Google_imm,2019-08-04,9.0
Google_imm,2019-10-27,9.0
Google_imm,2019-11-10,11.0
Google_imm,2019-12-22,14.0
Google_imm,2020-01-05,10.0
Google_imm,2020-01-12,10.0
Google_imm,2020-01-19,9.0
Google_imm,2020-02-16,9.0
Google_imm,2020-03-01,8.0
Google_imm,2020-03-08,8.0
Google_imm,2020-03-15,5.0
Google_imm,2020-03-22,5.0
Google_imm,2020-05-10,8.0
Google_imm,2020-05-17,7.0
Google_imm,2020-05-24,8.0
Google_imm,2020-06-21,9.0
Google_imm,2020-07-12,10.0
Google_imm,2020-07-19,9.0
Google_imm,2020-07-26,10.0
Google_imm,2020-08-09,9.0
Google_imm,2020-09-20,9.0
Google_imm,2020-10-11,9.0
Google_imm,2020-10-25,6.0
Google_imm,2020-11-22,9.0
Google_imm,2020-12-20,9.0
Google_imm,2020-12-27,13.0
Google_imm,2021-01-17,8.0
Google_imm,2021-01-31,8.0
Google_imm,2021-02-07,7.0
Google_imm,2021-02-21,8.0
Google_imm,2021-03-07,7.0
Google_imm,2021-03-21,6.0
Google_imm,2021-03-28,8.0
Google_imm,2021-04-04,6.0
Google_imm,2021-04-11,7.0
Google_imm,2021-04-18,7.0
Google_imm,2021-04-25,8.0
Google_imm,2021-05-02,7.0
Google_imm,2021-05-16,8.0
Google_imm,2021-05-30,8.0
Google_imm,2021-06-06,7.0
Google_imm,2021-06-13,7.0
Google_imm,2021-06-20,6.0
Google_imm,2021-06-27,7.0
Google_imm,2021-07-04,7.0
Google_imm,2021-08-01,7.0
Google_imm,2021-09-05,7.0
Google_imm,2021-10-03,8.0
Google_imm,2021-10-10,7.0
Google_imm,2021-10-24,9.0
Google_imm,2021-10-31,8.0
Google_imm,2021-11-07,9.0
Google_imm,2021-11-14,9.0
Google_imm,2021-11-28,10.0
Google_imm,2021-12-12,8.0
Google_imm,2021-12-19,9.0
Google_imm,2021-12-26,13.0
Google_imm,2022-01-16,8.0
Google_imm,2022-01-23,9.0
Google_imm,2022-01-30,9.0
Google_imm,2022-02-06,9.0
Google_imm,2022-02-13,9.0
Google_imm,2022-02-20,9.0
Google_imm,2022-02-27,9.0
Google_imm,2022-03-06,8.0
Google_imm,2022-03-13,10.0
Google_imm,2022-03-27,8.0
Google_imm,2022-04-03,7.0
Google_imm,2022-04-10,7.0
Google_imm,2022-04-17,8.0
Google_imm,2022-05-08,8.0
Google_imm,2022-05-15,7.0
Google_imm,2022-05-22,8.0
Google_imm,2022-05-29,8.0
Google_imm,2022-06-12,8.0
Google_imm,2022-06-19,8.0
Google_imm,2022-06-26,8.0
Google_imm,2022-07-03,8.0
Google_imm,2022-07-10,9.0
Google_imm,2022-07-17,8.0
Google_imm,2022-07-24,8.0
Google_imm,2022-08-07,8.0
Google_imm,2022-09-04,9.0
Google_imm,2022-09-11,7.0
Google_imm,2022-09-18,8.0
Google_imm,2022-10-02,10.0
Google_imm,2022-10-09,8.0
Google_imm,2022-10-16,8.0
Google_imm,2022-10-23,7.0
Google_imm,2022-10-30,8.0
Google_imm,2022-12-11,10.0
Google_imm,2022-12-18,10.0
Google_imm,2022-12-25,13.0
Google_imm,2023-01-08,8.0
Google_imm,2023-01-15,9.0
Google_imm,2023-01-22,8.0
Google_imm,2023-01-29,9.0
Google_imm,2023-02-05,8.0
Google_imm,2023-02-12,8.0
Google_imm,2023-02-19,9.0
Google_imm,2023-02-26,8.0
Google_imm,2023-03-05,8.0
Google_imm,2023-03-12,7.0
Google_imm,2023-03-19,8.0
Google_imm,2023-03-26,8.0
Google_imm,2023-04-02,8.0
Google_imm,2023-04-16,7.0
Google_imm,2023-04-23,7.0
Google_imm,2023-05-07,8.0
Google_imm,2023-05-21,8.0
Google_imm,2023-05-28,8.0
Google_imm,2023-06-04,9.0
Google_imm,2023-06-11,7.0
Google_imm,2023-06-18,8.0
Google_imm,2023-06-25,9.0
Google_imm,2023-07-02,8.0
Google_imm,2023-07-09,7.0
Google_imm,2023-07-23,8.0
Google_imm,2023-08-06,7.0
Google_imm,2023-09-03,7.0
Google_imm,2023-09-10,7.0
Google_imm,2023-10-01,8.0
Google_imm,2023-10-22,6.0
Google_imm,2023-10-29,7.0
Google_imm,2023-11-12,8.0
Google_imm,2023-11-19,9.0
Google_imm,2023-11-26,8.0
Google_imm,2023-12-03,10.0
Google_imm,2023-12-17,9.0
Google_imm,2023-12-24,11.0
Google_imm,2024-01-07,9.0
Google_imm,2024-01-14,9.0
Google_imm,2024-01-21,10.0
Google_imm,2024-02-04,8.0
Google_imm,2024-02-11,8.0
Google_imm,2024-02-18,8.0
Google_imm,2024-03-10,7.0
Google_imm,2024-03-31,7.0
Google_imm,2024-04-07,7.0
Google_imm,2024-04-14,7.0
Google_imm,2024-05-12,8.0
Google_imm,2024-05-19,7.0
leather_price,2019-05-26,40.0
leather_price,2019-06-09,40.0
leather_price,2019-06-16,40.0
leather_price,2019-06-23,40.0
leather_price,2019-06-30,40.0
leather_price,2019-07-07,40.0
leather_price,2019-07-14,40.0
leather_price,2019-07-21,40.0
leather_price,2019-08-04,40.0
leather_price,2019-10-27,40.0
leather_price,2019-11-10,40.0
leather_price,2019-12-22,40.0
leather_price,2020-01-05,42.0
leather_price,2020-01-12,49.0
leather_price,2020-01-19,49.0
leather_price,2020-02-16,49.0
leather_price,2020-03-01,49.0
leather_price,2020-03-08,49.0
leather_price,2020-03-15,49.0
leather_price,2020-03-22,49.0
leather_price,2020-05-10,49.0
leather_price,2020-05-17,49.0
leather_price,2020-05-24,49.0
leather_price,2020-06-21,49.0
leather_price,2020-07-12,49.0
leather_price,2020-07-19,49.0
leather_price,2020-07-26,49.0
leather_price,2020-08-09,49.0
leather_price,2020-09-20,49.0
leather_price,2020-10-11,49.0
leather_price,2020-10-25,49.0
leather_price,2020-11-22,49.0
leather_price,2020-12-20,49.0
leather_price,2020-12-27,49.0
leather_price,2021-01-17,103.0
leather_price,2021-01-31,103.0
leather_price,2021-02-07,103.0
leather_price,2021-02-21,103.0
leather_price,2021-03-07,103.0
leather_price,2021-03-21,103.0
leather_price,2021-03-28,103.0
leather_price,2021-04-04,103.0
leather_price,2021-04-11,103.0
leather_price,2021-04-18,103.0
leather_price,2021-04-25,103.0
leather_price,2021-05-02,103.0
leather_price,2021-05-16,103.0
leather_price,2021-05-30,103.0
leather_price,2021-06-06,103.0
leather_price,2021-06-13,103.0
leather_price,2021-06-20,103.0
leather_price,2021-06-27,103.0
leather_price,2021-07-04,103.0
leather_price,2021-08-01,103.0
leather_price,2021-09-05,103.0
leather_price,2021-10-03,103.0
leather_price,2021-10-10,103.0
leather_price,2021-10-24,103.0
leather_price,2021-10-31,103.0
leather_price,2021-11-07,103.0
leather_price,2021-11-14,103.0
leather_price,2021-11-28,103.0
leather_price,2021-12-12,103.0
leather_price,2021-12-19,103.0
leather_price,2021-12-26,103.0
leather_price,2022-01-16,195.0
leather_price,2022-01-23,195.0
leather_price,2022-01-30,195.0
leather_price,2022-02-06,195.0
leather_price,2022-02-13,195.0
leather_price,2022-02-20,195.0
leather_price,2022-02-27,195.0
leather_price,2022-03-06,195.0
leather_price,2022-03-13,195.0
leather_price,2022-03-27,195.0
leather_price,2022-04-03,195.0
leather_price,2022-04-10,195.0
leather_price,2022-04-17,195.0
leather_price,2022-05-08,195.0
leather_price,2022-05-15,195.0
leather_price,2022-05-22,195.0
leather_price,2022-05-29,195.0
leather_price,2022-06-12,195.0
leather_price,2022-06-19,195.0
leather_price,2022-06-26,195.0
leather_price,2022-07-03,195.0
leather_price,2022-07-10,195.0
leather_price,2022-07-17,195.0
leather_price,2022-07-24,195.0
leather_price,2022-08-07,195.0
leather_price,2022-09-04,195.0
leather_price,2022-09-11,195.0
leather_price,2022-09-18,195.0
leather_price,2022-10-02,195.0
leather_price,2022-10-09,195.0
leather_price,2022-10-16,195.0
leather_price,2022-10-23,195.0
leather_price,2022-10-30,195.0
leather_price,2022-12-11,195.0
leather_price,2022-12-18,195.0
leather_price,2022-12-25,195.0
leather_price,2023-01-08,262.0
leather_price,2023-01-15,271.0
leather_price,2023-01-22,271.0
leather_price,2023-01-29,271.0
leather_price,2023-02-05,271.0
leather_price,2023-02-12,271.0
leather_price,2023-02-19,271.0
leather_price,2023-02-26,271.0
leather_price,2023-03-05,271.0
leather_price,2023-03-12,271.0
leather_price,2023-03-19,271.0
leather_price,2023-03-26,271.0
leather_price,2023-04-02,271.0
leather_price,2023-04-16,271.0
leather_price,2023-04-23,271.0
leather_price,2023-05-07,271.0
leather_price,2023-05-21,271.0
leather_price,2023-05-28,271.0
leather_price,2023-06-04,271.0
leather_price,2023-06-11,271.0
leather_price,2023-06-18,271.0
leather_price,2023-06-25,271.0
leather_price,2023-07-02,271.0
leather_price,2023-07-09,271.0
leather_price,2023-07-23,271.0
leather_price,2023-08-06,271.0
leather_price,2023-09-03,271.0
leather_price,2023-09-10,271.0
leather_price,2023-10-01,271.0
leather_price,2023-10-22,271.0
leather_price,2023-10-29,271.0
leather_price,2023-11-12,271.0
leather_price,2023-11-19,271.0
leather_price,2023-11-26,271.0
leather_price,2023-12-03,271.0
leather_price,2023-12-17,271.0
leather_price,2023-12-24,271.0
leather_price,2024-01-07,269.0
leather_price,2024-01-14,269.0
leather_price,2024-01-21,269.0
leather_price,2024-02-04,269.0
leather_price,2024-02-11,269.0
leather_price,2024-02-18,269.0
leather_price,2024-03-10,269.0
leather_price,2024-03-31,269.0
leather_price,2024-04-07,269.0
leather_price,2024-04-14,269.0
leather_price,2024-05-12,269.0
leather_price,2024-05-19,269.0
lvmh_stock_price,2019-05-26,336.5
lvmh_stock_price,2019-06-09,357.04998779296875
lvmh_stock_price,2019-06-16,354.0
lvmh_stock_price,2019-06-23,368.29998779296875
lvmh_stock_price,2019-06-30,374.29998779296875
lvmh_stock_price,2019-07-07,380.79998779296875
lvmh_stock_price,2019-07-14,384.0
lvmh_stock_price,2019-07-21,382.29998779296875
lvmh_stock_price,2019-08-04,358.3999938964844
lvmh_stock_price,2019-10-27,383.95001220703125
lvmh_stock_price,2019-11-10,403.0
lvmh_stock_price,2019-12-22,410.5
lvmh_stock_price,2020-01-05,419.1000061035156
lvmh_stock_price,2020-01-12,423.6499938964844
lvmh_stock_price,2020-01-19,439.04998779296875
lvmh_stock_price,2020-02-16,414.95001220703125
lvmh_stock_price,2020-03-01,370.8500061035156
lvmh_stock_price,2020-03-08,360.3500061035156
lvmh_stock_price,2020-03-15,314.8999938964844
lvmh_stock_price,2020-03-22,311.0
lvmh_stock_price,2020-05-10,352.25
lvmh_stock_price,2020-05-17,330.25
lvmh_stock_price,2020-05-24,355.29998779296875
lvmh_stock_price,2020-06-21,380.04998779296875
lvmh_stock_price,2020-07-12,400.70001220703125
lvmh_stock_price,2020-07-19,410.25
lvmh_stock_price,2020-07-26,399.1000061035156
lvmh_stock_price,2020-08-09,374.0
lvmh_stock_price,2020-09-20,413.8500061035156
lvmh_stock_price,2020-10-11,411.8999938964844
lvmh_stock_price,2020-10-25,428.0
lvmh_stock_price,2020-11-22,492.54998779296875
lvmh_stock_price,2020-12-20,499.54998779296875
lvmh_stock_price,2020-12-27,496.45001220703125
lvmh_stock_price,2021-01-17,493.95001220703125
lvmh_stock_price,2021-01-31,498.29998779296875
lvmh_stock_price,2021-02-07,528.7000122070312
lvmh_stock_price,2021-02-21,541.7999877929688
lvmh_stock_price,2021-03-07,523.2000122070312
lvmh_stock_price,2021-03-21,557.4000244140625
lvmh_stock_price,2021-03-28,554.9000244140625
lvmh_stock_price,2021-04-04,571.7000122070312
lvmh_stock_price,2021-04-11,588.2999877929688
lvmh_stock_price,2021-04-18,630.0
lvmh_stock_price,2021-04-25,628.0999755859375
lvmh_stock_price,2021-05-02,626.2000122070312
lvmh_stock_price,2021-05-16,628.0999755859375
lvmh_stock_price,2021-05-30,655.7999877929688
lvmh_stock_price,2021-06-06,651.2000122070312
lvmh_stock_price,2021-06-13,668.0999755859375
lvmh_stock_price,2021-06-20,681.0999755859375
lvmh_stock_price,2021-06-27,673.5999755859375
lvmh_stock_price,2021-07-04,663.4000244140625
lvmh_stock_price,2021-08-01,673.9000244140625
lvmh_stock_price,2021-09-05,634.9000244140625
lvmh_stock_price,2021-10-03,630.0
lvmh_stock_price,2021-10-10,627.7000122070312
lvmh_stock_price,2021-10-24,667.2999877929688
lvmh_stock_price,2021-10-31,677.2000122070312
lvmh_stock_price,2021-11-07,708.9000244140625
lvmh_stock_price,2021-11-14,722.9000244140625
lvmh_stock_price,2021-11-28,692.0
lvmh_stock_price,2021-12-12,710.0
lvmh_stock_price,2021-12-19,699.0
lvmh_stock_price,2021-12-26,717.4000244140625
lvmh_stock_price,2022-01-16,675.4000244140625
lvmh_stock_price,2022-01-23,697.2000122070312
lvmh_stock_price,2022-01-30,716.4000244140625
lvmh_stock_price,2022-02-06,706.0999755859375
lvmh_stock_price,2022-02-13,685.0
lvmh_stock_price,2022-02-20,686.2999877929688
lvmh_stock_price,2022-02-27,666.5999755859375
lvmh_stock_price,2022-03-06,577.7999877929688
lvmh_stock_price,2022-03-13,594.9000244140625
lvmh_stock_price,2022-03-27,626.0
lvmh_stock_price,2022-04-03,649.5999755859375
lvmh_stock_price,2022-04-10,631.7000122070312
lvmh_stock_price,2022-04-17,640.0
lvmh_stock_price,2022-05-08,561.9000244140625
lvmh_stock_price,2022-05-15,581.2999877929688
lvmh_stock_price,2022-05-22,556.5999755859375
lvmh_stock_price,2022-05-29,593.4000244140625
lvmh_stock_price,2022-06-12,572.9000244140625
lvmh_stock_price,2022-06-19,544.7000122070312
lvmh_stock_price,2022-06-26,587.4000244140625
lvmh_stock_price,2022-07-03,580.0
lvmh_stock_price,2022-07-10,606.9000244140625
lvmh_stock_price,2022-07-17,608.4000244140625
lvmh_stock_price,2022-07-24,634.7000122070312
lvmh_stock_price,2022-08-07,682.2000122070312
lvmh_stock_price,2022-09-04,644.5999755859375
lvmh_stock_price,2022-09-11,652.2999877929688
lvmh_stock_price,2022-09-18,639.5
lvmh_stock_price,2022-10-02,610.4000244140625
lvmh_stock_price,2022-10-09,618.2000122070312
lvmh_stock_price,2022-10-16,625.2000122070312
lvmh_stock_price,2022-10-23,631.5
lvmh_stock_price,2022-10-30,649.2999877929688
lvmh_stock_price,2022-12-11,720.2999877929688
lvmh_stock_price,2022-12-18,693.7999877929688
lvmh_stock_price,2022-12-25,673.7999877929688
lvmh_stock_price,2023-01-08,748.7999877929688
lvmh_stock_price,2023-01-15,785.2999877929688
lvmh_stock_price,2023-01-22,782.7999877929688
lvmh_stock_price,2023-01-29,801.0
lvmh_stock_price,2023-02-05,829.4000244140625
lvmh_stock_price,2023-02-12,797.5999755859375
lvmh_stock_price,2023-02-19,818.4000244140625
lvmh_stock_price,2023-02-26,777.2999877929688
lvmh_stock_price,2023-03-05,815.0999755859375
lvmh_stock_price,2023-03-12,802.5999755859375
lvmh_stock_price,2023-03-19,787.2999877929688
lvmh_stock_price,2023-03-26,813.4000244140625
lvmh_stock_price,2023-04-02,844.4000244140625
lvmh_stock_price,2023-04-16,892.7999877929688
lvmh_stock_price,2023-04-23,901.0999755859375
lvmh_stock_price,2023-05-07,876.9000244140625
lvmh_stock_price,2023-05-21,874.2999877929688
lvmh_stock_price,2023-05-28,843.5
lvmh_stock_price,2023-06-04,830.9000244140625
lvmh_stock_price,2023-06-11,820.0
lvmh_stock_price,2023-06-18,868.5999755859375
lvmh_stock_price,2023-06-25,830.0999755859375
lvmh_stock_price,2023-07-02,863.0
lvmh_stock_price,2023-07-09,825.4000244140625
lvmh_stock_price,2023-07-23,867.9000244140625
lvmh_stock_price,2023-08-06,816.0
lvmh_stock_price,2023-09-03,775.7999877929688
lvmh_stock_price,2023-09-10,740.0
lvmh_stock_price,2023-10-01,716.4000244140625
lvmh_stock_price,2023-10-22,664.0
lvmh_stock_price,2023-10-29,661.4000244140625
lvmh_stock_price,2023-11-12,687.0999755859375
lvmh_stock_price,2023-11-19,711.5999755859375
lvmh_stock_price,2023-11-26,706.9000244140625
lvmh_stock_price,2023-12-03,699.2000122070312
lvmh_stock_price,2023-12-17,748.4000244140625
lvmh_stock_price,2023-12-24,737.7000122070312
lvmh_stock_price,2024-01-07,688.9000244140625
lvmh_stock_price,2024-01-14,669.9000244140625
lvmh_stock_price,2024-01-21,659.4000244140625
lvmh_stock_price,2024-02-04,778.0999755859375
lvmh_stock_price,2024-02-11,807.5
lvmh_stock_price,2024-02-18,815.7999877929688
lvmh_stock_price,2024-03-10,844.9000244140625
lvmh_stock_price,2024-03-31,833.7000122070312
lvmh_stock_price,2024-04-07,799.7999877929688
lvmh_stock_price,2024-04-14,781.2000122070312
lvmh_stock_price,2024-05-12,788.4000244140625
lvmh_stock_price,2024-05-19,783.2000122070312
kering_stock_price,2019-05-26,482.70001220703125
kering_stock_price,2019-06-09,479.6000061035156
kering_stock_price,2019-06-16,486.45001220703125
kering_stock_price,2019-06-23,516.2000122070312
