date,qty,Google_imm,lvmh_stock_price,kering_stock_price,ftse_mib_price,usa_index,china_index
2023-11-05,881.1937004738852,27.0,702.7999877929688,407.25,28675.0,4358.33984375,3030.798095703125
2023-11-12,938.2953861603958,30.0,687.0999755859375,393.1000061035156,28504.0,4415.240234375,3038.969970703125
2023-11-19,907.660503994504,34.0,711.5999755859375,404.29998779296875,29498.0,4514.02001953125,3054.3701171875
2023-11-26,905.6957484417044,29.0,706.9000244140625,406.45001220703125,29432.0,4559.33984375,3040.971923828125
2023-12-03,883.5902111166477,31.0,699.2000122070312,392.8999938964844,29928.0,4594.6298828125,3031.635986328125
2023-12-10,846.4534331906548,28.0,739.0999755859375,413.79998779296875,30404.0,4604.3701171875,2969.55908203125
2023-12-17,847.2913094300897,28.0,748.4000244140625,417.8500061035156,30374.0,4719.18994140625,2942.556884765625
2023-12-24,794.1772442616146,36.0,737.7000122070312,397.79998779296875,30353.0,4754.6298828125,2914.77490234375
2023-12-31,767.6202116773771,30.0,733.5999755859375,399.0,30352.0,4769.830078125,2974.93505859375
2024-01-07,770.6962682018543,27.0,688.9000244140625,378.3999938964844,30441.0,4697.240234375,2929.179931640625
2024-01-14,769.8680877269454,29.0,669.9000244140625,366.70001220703125,30471.0,4783.830078125,2881.97705078125
2024-01-21,843.1136341995189,33.0,659.4000244140625,350.5,30284.0,4839.81005859375,2832.279052734375
2024-01-28,807.9341464250056,29.0,773.0999755859375,384.79998779296875,30379.0,4890.97021484375,2910.222900390625
2024-02-04,744.9987379468262,29.0,778.0999755859375,376.6000061035156,30718.0,4958.60986328125,2730.152099609375
2024-02-11,730.4038125417715,26.0,807.5,413.1000061035156,31156.0,5026.60986328125,2865.903076171875
2024-02-18,749.6718895794738,30.0,815.7999877929688,428.1000061035156,31732.0,5005.56982421875,2865.903076171875
2024-02-25,819.0924346079458,31.0,850.0999755859375,425.6499938964844,32701.0,5088.7998046875,3004.881103515625
2024-03-03,857.2395170169177,31.0,846.4000244140625,423.95001220703125,32934.0,5137.080078125,3027.02001953125
2024-03-10,839.4934668761629,30.0,844.9000244140625,417.3999938964844,33404.0,5123.68994140625,3046.01904296875
2024-03-17,855.4415177883675,32.0,862.2999877929688,426.1499938964844,33940.0,5117.08984375,3054.635986328125
2024-03-24,902.0029996513069,31.0,828.5999755859375,358.04998779296875,34344.0,5234.18017578125,3048.033935546875
2024-03-31,891.311835069966,32.0,833.7000122070312,366.3500061035156,34750.0,5254.35009765625,3041.1669921875
2024-04-07,821.4369759084685,31.0,799.7999877929688,362.79998779296875,34011.0,5204.33984375,3069.2958984375
2024-04-14,849.387943985276,30.0,781.2000122070312,350.5,33764.0,5123.41015625,3019.47412109375
2024-04-21,845.4647099721086,33.0,796.5999755859375,339.1000061035156,33922.0,4967.22998046875,3065.260986328125
2024-04-28,830.6037027486602,32.0,792.2000122070312,337.95001220703125,34250.0,5099.9599609375,3088.635986328125
2024-05-05,812.5244049296768,34.0,782.0,328.54998779296875,33629.0,5127.7900390625,3104.824951171875
2024-05-12,862.5732601038153,29.0,788.4000244140625,332.45001220703125,34657.0,5222.68017578125,3154.547119140625
2024-05-19,869.8625872412524,31.0,783.2000122070312,332.04998779296875,35399.0,5303.27001953125,3154.02587890625
2024-05-26,844.5537332764125,31.0,750.0,332.45001220703125,34491.0,5304.72021484375,3088.87109375
2024-06-02,832.438940144953,34.0,734.9000244140625,317.20001220703125,34492.0,5277.509765625,3086.81298828125
2024-06-09,812.9439024765807,35.0,762.5,328.1000061035156,34660.0,5346.990234375,3051.279052734375
2024-06-16,808.1073779210992,35.0,711.4000244140625,302.5,32665.0,5431.60009765625,3032.633056640625
2024-06-23,838.8433794490193,33.0,717.2999877929688,320.1000061035156,33309.0,5464.6201171875,2998.137939453125
2024-06-30,854.1651930482589,38.0,713.5999755859375,338.5,33154.0,5460.47998046875,2967.403076171875
2024-07-07,913.0289971479903,38.0,716.4000244140625,335.04998779296875,33988.0,5567.18994140625,2949.93310546875
2024-07-14,946.6122450609355,39.0,724.7999877929688,339.20001220703125,34581.0,5615.35009765625,2971.294921875
2024-07-21,939.5727654475802,35.0,679.7999877929688,315.04998779296875,34216.0,5505.0,2982.30908203125
2024-07-28,942.2220774666202,43.0,663.0999755859375,284.20001220703125,33812.0,5459.10009765625,2890.89697265625
2024-08-04,918.4761565269141,43.0,630.5,272.3999938964844,32019.0,5346.56005859375,2905.337890625
2024-08-11,862.2816123900416,44.0,636.0,254.5500030517578,31782.0,5344.16015625,2862.194091796875
2024-08-18,834.1843403216053,41.0,658.0999755859375,254.5,33041.0,5554.25,2879.429931640625
2024-08-25,820.1357042873872,41.0,681.0999755859375,260.0,33650.0,5634.60986328125,2854.367919921875
2024-09-01,772.54840730764,43.0,674.2999877929688,259.0,34373.0,5648.39990234375,2842.214111328125
2024-09-08,779.6750012643312,40.0,612.0,236.25,33291.0,5408.419921875,2765.806884765625
2024-09-15,771.0191913513371,43.0,608.0999755859375,229.0,33568.0,5626.02001953125,2704.090087890625
2024-09-22,760.7839684432327,43.0,591.9000244140625,225.25,33762.0,5702.5498046875,2736.81396484375
