date,qty,Google_imm,lvmh_stock_price,kering_stock_price,ftse_mib_price,usa_index,china_index
2024-02-04,583.8602123657074,9.0,778.0999755859375,376.6000061035156,30718.0,4958.60986328125,2730.152099609375
2024-02-11,562.4077804966598,8.0,807.5,413.1000061035156,31156.0,5026.60986328125,2865.903076171875
2024-02-18,502.2458365832546,9.0,815.7999877929688,428.1000061035156,31732.0,5005.56982421875,2865.903076171875
2024-02-25,472.16486462655195,9.0,850.0999755859375,425.6499938964844,32701.0,5088.7998046875,3004.881103515625
2024-03-03,457.1243786482006,9.0,846.4000244140625,423.95001220703125,32934.0,5137.080078125,3027.02001953125
2024-03-10,399.8788939873826,7.0,844.9000244140625,417.3999938964844,33404.0,5123.68994140625,3046.01904296875
2024-03-17,371.25615165697354,7.0,862.2999877929688,426.1499938964844,33940.0,5117.08984375,3054.635986328125
2024-03-24,356.94478049176905,9.0,828.5999755859375,358.04998779296875,34344.0,5234.18017578125,3048.033935546875
2024-03-31,326.26316410889,8.0,833.7000122070312,366.3500061035156,34750.0,5254.35009765625,3041.1669921875
2024-04-07,286.4826190013089,8.0,799.7999877929688,362.79998779296875,34011.0,5204.33984375,3069.2958984375
2024-04-14,279.4547927308331,9.0,781.2000122070312,350.5,33764.0,5123.41015625,3019.47412109375
2024-04-21,275.9408795955952,8.0,796.5999755859375,339.1000061035156,33922.0,4967.22998046875,3065.260986328125
2024-04-28,274.18392302797633,8.0,792.2000122070312,337.95001220703125,34250.0,5099.9599609375,3088.635986328125
2024-05-05,273.30544474416683,8.0,782.0,328.54998779296875,33629.0,5127.7900390625,3104.824951171875
2024-05-12,362.17159594219504,8.0,788.4000244140625,332.45001220703125,34657.0,5222.68017578125,3154.547119140625
2024-05-19,351.0734306195019,8.0,783.2000122070312,332.04998779296875,35399.0,5303.27001953125,3154.02587890625
2024-05-26,345.5243479581553,7.0,750.0,332.45001220703125,34491.0,5304.72021484375,3088.87109375
2024-06-02,342.74980662748203,8.0,734.9000244140625,317.20001220703125,34492.0,5277.509765625,3086.81298828125
2024-06-09,341.36253596214533,9.0,762.5,328.1000061035156,34660.0,5346.990234375,3051.279052734375
2024-06-16,324.6331589286926,8.0,711.4000244140625,302.5,32665.0,5431.60009765625,3032.633056640625
2024-06-23,277.8796635277005,8.0,717.2999877929688,320.1000061035156,33309.0,5464.6201171875,2998.137939453125
2024-06-30,254.5029158272044,8.0,713.5999755859375,338.5,33154.0,5460.47998046875,2967.403076171875
2024-07-07,330.93764572556233,8.0,716.4000244140625,335.04998779296875,33988.0,5567.18994140625,2949.93310546875
2024-07-14,322.60069058157103,9.0,724.7999877929688,339.20001220703125,34581.0,5615.35009765625,2971.294921875
2024-07-21,430.04950983363915,8.0,679.7999877929688,315.04998779296875,34216.0,5505.0,2982.30908203125
2024-07-28,483.7739194596732,7.0,663.0999755859375,284.20001220703125,33812.0,5459.10009765625,2890.89697265625
2024-08-04,510.63612427269027,8.0,630.5,272.3999938964844,32019.0,5346.56005859375,2905.337890625
2024-08-11,524.0672266791987,8.0,636.0,254.5500030517578,31782.0,5344.16015625,2862.194091796875
2024-08-18,530.782777882453,8.0,658.0999755859375,254.5,33041.0,5554.25,2879.429931640625
2024-08-25,534.1405534840801,8.0,681.0999755859375,260.0,33650.0,5634.60986328125,2854.367919921875
2024-09-01,468.1754501284929,7.0,674.2999877929688,259.0,34373.0,5648.39990234375,2842.214111328125
2024-09-08,435.1928984506993,8.0,612.0,236.25,33291.0,5408.419921875,2765.806884765625
2024-09-15,352.9977564801346,7.0,608.0999755859375,229.0,33568.0,5626.02001953125,2704.090087890625
2024-09-22,281.9981640082482,7.0,591.9000244140625,225.25,33762.0,5702.5498046875,2736.81396484375
